Scale,err_f,err_fs,err_fimp
1.0,0.14285831740460977,0.22569312123426744,0.10389657246624827
100.0,0.24855778694551747,0.2479075490467225,0.0982495558432589
500.0,0.2471315951508078,0.24806618028572072,0.0981617944480346
1000.0,0.26066865065961886,0.23577556427288213,0.09835759108009935
2500.0,0.25008571184986833,0.24558372438084972,0.09839319707658864
5000.0,0.2407994369249897,0.24308314921804988,0.09817227084184998
7000.0,0.24724646456001595,0.24806644272765332,0.09829451150969155
10000.0,0.24547896217592577,0.24161575076878364,0.09829029289074101
