Scale,err_f,err_fs,err_fimp
0.1,0.10715785649762927,0.10715785649762927,0.10715785649762927
0.2,0.10715785649762927,0.10715785649762927,0.10715785649762927
0.5,0.10715785649762927,0.10715785649762927,0.10715785649762927
1.0,0.10715785649762927,0.10715785649762927,0.10715785649762927
2.0,0.10715785649762927,0.10715785649762927,0.09782457909172083
10.0,0.10715785649762927,0.019279317062137643,0.014886454127134026
50.0,0.10715785649762927,0.0,4.1750349632121274e-07
100.0,0.10715785649762927,0.0,1.0121469481074786e-06
